featureArea,pageOrComponent,surface,currentIconName,currentLibrary,importPath,filePath,absoluteFilePath,line,usageContext,semanticMeaning,status
navigation,layout.tsx,both,Cloud,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/layout.tsx,17,import,varies,review
navigation,layout.tsx,both,Camera,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/layout.tsx,17,import,varies,review
navigation,layout.tsx,both,PauseCircle,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/layout.tsx,17,import,varies,review
navigation,layout.tsx,both,PiggyBank,lucide-react,lucide-react,apps/frontend/src/app/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/(dashboard)/layout.tsx,17,import,varies,review
other,error.tsx,desktop,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/error.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/error.tsx,20,inline svg element,varies,review
other,page.tsx,desktop,WifiOff,lucide-react,lucide-react,apps/frontend/src/app/offline/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/offline/page.tsx,5,import,varies,review
other,page.tsx,desktop,RefreshCw,lucide-react,lucide-react,apps/frontend/src/app/offline/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/offline/page.tsx,5,import,varies,review
other,page.tsx,desktop,Home,lucide-react,lucide-react,apps/frontend/src/app/offline/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/offline/page.tsx,5,import,varies,review
provider,page.tsx,both,ChevronLeft,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,5,import,varies,review
provider,page.tsx,both,ChevronRight,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,5,import,varies,keep
provider,page.tsx,both,Clock3,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/calendar/page.tsx,5,import,varies,review
provider,page.tsx,both,CalendarDays,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/dashboard/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/dashboard/page.tsx,7,import,varies,review
provider,layout.tsx,both,Menu,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,8,import,varies,review
provider,layout.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,8,import,varies,keep
provider,layout.tsx,both,📊,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,38,icon property,emoji icon,replace
provider,layout.tsx,both,📅,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,39,icon property,emoji icon,replace
provider,layout.tsx,both,🔧,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,40,icon property,emoji icon,replace
provider,layout.tsx,both,🗓️,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,41,icon property,emoji icon,replace
provider,layout.tsx,both,📸,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,42,icon property,emoji icon,replace
provider,layout.tsx,both,⚙️,emoji,literal-emoji,apps/frontend/src/app/providers/(dashboard)/layout.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/layout.tsx,43,icon property,emoji icon,replace
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/(dashboard)/services/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/services/page.tsx,442,inline svg element,varies,review
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/(dashboard)/services/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/(dashboard)/services/page.tsx,635,inline svg element,varies,review
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/join/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/join/page.tsx,303,inline svg element,varies,review
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/join/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/join/page.tsx,307,inline svg element,varies,review
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/join/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/join/page.tsx,342,inline svg element,varies,review
provider,page.tsx,both,inline-svg,inline-svg,inline-svg,apps/frontend/src/app/providers/join/page.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/app/providers/join/page.tsx,346,inline svg element,varies,review
other,AIChat.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/components/AIChat.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/AIChat.tsx,5,import,varies,keep
other,AIChat.tsx,both,Send,lucide-react,lucide-react,apps/frontend/src/components/AIChat.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/AIChat.tsx,5,import,varies,review
other,AIChat.tsx,both,Sparkles,lucide-react,lucide-react,apps/frontend/src/components/AIChat.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/AIChat.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,TrendingUp,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,keep
other,ApplianceOracle.tsx,both,Zap,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,Shield,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ApplianceOracle.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,keep
other,ApplianceOracle.tsx,both,ChevronDown,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,keep
other,ApplianceOracle.tsx,both,ChevronUp,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,keep
other,ApplianceOracle.tsx,both,Sparkles,lucide-react,lucide-react,apps/frontend/src/components/ApplianceOracle.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ApplianceOracle.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,Cloud,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,TrendingUp,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,Shield,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,ClimateRiskPredictor.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,keep
other,ClimateRiskPredictor.tsx,both,ChevronDown,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,keep
other,ClimateRiskPredictor.tsx,both,ChevronUp,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,keep
other,ClimateRiskPredictor.tsx,both,Lightbulb,lucide-react,lucide-react,apps/frontend/src/components/ClimateRiskPredictor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/ClimateRiskPredictor.tsx,5,import,varies,review
other,CommunityEventsCard.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/CommunityEventsCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/CommunityEventsCard.tsx,6,import,varies,keep
other,CommunityEventsCard.tsx,both,ExternalLink,lucide-react,lucide-react,apps/frontend/src/components/CommunityEventsCard.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/CommunityEventsCard.tsx,6,import,varies,keep
other,CommunityEventsList.tsx,both,Calendar,lucide-react,lucide-react,apps/frontend/src/components/CommunityEventsList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/CommunityEventsList.tsx,3,import,varies,keep
other,CommunityEventsList.tsx,both,ExternalLink,lucide-react,lucide-react,apps/frontend/src/components/CommunityEventsList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/CommunityEventsList.tsx,3,import,varies,keep
other,CommunityEventsList.tsx,both,MapPin,lucide-react,lucide-react,apps/frontend/src/components/CommunityEventsList.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/CommunityEventsList.tsx,3,import,varies,review
other,EmergencyTroubleshooter.tsx,both,AlertTriangle,lucide-react,lucide-react,apps/frontend/src/components/EmergencyTroubleshooter.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EmergencyTroubleshooter.tsx,5,import,varies,review
other,EmergencyTroubleshooter.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/EmergencyTroubleshooter.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EmergencyTroubleshooter.tsx,5,import,varies,keep
other,EnergyAuditor.tsx,both,Zap,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,TrendingDown,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,Leaf,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,Lightbulb,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,Upload,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,keep
other,EnergyAuditor.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,keep
other,EnergyAuditor.tsx,both,CheckCircle,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,review
other,EnergyAuditor.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,keep
other,EnergyAuditor.tsx,both,X,lucide-react,lucide-react,apps/frontend/src/components/EnergyAuditor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/EnergyAuditor.tsx,5,import,varies,keep
other,HomeModificationAdvisor.tsx,both,Home,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,review
other,HomeModificationAdvisor.tsx,both,TrendingUp,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,review
other,HomeModificationAdvisor.tsx,both,DollarSign,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,review
other,HomeModificationAdvisor.tsx,both,Clock,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,keep
other,HomeModificationAdvisor.tsx,both,CheckCircle,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,review
other,HomeModificationAdvisor.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,keep
other,HomeModificationAdvisor.tsx,both,Lightbulb,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,review
other,HomeModificationAdvisor.tsx,both,AlertCircle,lucide-react,lucide-react,apps/frontend/src/components/HomeModificationAdvisor.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/HomeModificationAdvisor.tsx,5,import,varies,keep
other,InspectionReportAnalyzer.tsx,both,Upload,lucide-react,lucide-react,apps/frontend/src/components/InspectionReportAnalyzer.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/InspectionReportAnalyzer.tsx,15,import,varies,keep
other,InspectionReportAnalyzer.tsx,both,FileText,lucide-react,lucide-react,apps/frontend/src/components/InspectionReportAnalyzer.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/InspectionReportAnalyzer.tsx,15,import,varies,review
other,InspectionReportAnalyzer.tsx,both,Loader2,lucide-react,lucide-react,apps/frontend/src/components/InspectionReportAnalyzer.tsx,/Users/madhuboyina/Desktop/madhu/contract-to-cozy/apps/frontend/src/components/InspectionReportAnalyzer.tsx,15,import,varies,keep
